,Superphenotype,Node_name,Node_type,Phenotype_MIM_number,Gene_MIM_number,Parenthetical
69,HH23,Small to normal uterus,entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,228300,,
70,HH23,Multicystic ovaries,entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,228300,,
71,HH23,Sparse to absent male facial hair,entry.clinicalSynopsis.skinNailsHairHair,228300,,
72,HH23,Sparse to absent axillary hair,entry.clinicalSynopsis.skinNailsHairHair,228300,,
73,HH23,Sparse to absent pubic hair,entry.clinicalSynopsis.skinNailsHairHair,228300,,
74,HH23,Hypogonadotropic hypogonadism,entry.clinicalSynopsis.endocrineFeatures,228300,,
75,HH23,Delayed or absent puberty in males,entry.clinicalSynopsis.endocrineFeatures,228300,,
76,HH23,Spontaneous normal puberty in females,entry.clinicalSynopsis.endocrineFeatures,228300,,
77,HH23,Low to undetectable luteinizing hormone levels,entry.clinicalSynopsis.endocrineFeatures,228300,,
78,HH23,Normal to high follicle-stimulating hormone (FSH) levels,entry.clinicalSynopsis.endocrineFeatures,228300,,
79,HH23,Inappropriately normal inhibin-B (INHBB) levels,entry.clinicalSynopsis.endocrineFeatures,228300,,
80,HH23,Low testosterone levels,entry.clinicalSynopsis.endocrineFeatures,228300,,
81,HH23,Low to normal estradiol levels,entry.clinicalSynopsis.endocrineFeatures,228300,,
82,HH23,Normal sense of smell,entry.clinicalSynopsis.headAndNeckNose,228300,,
83,HH23,Gynecomastia,entry.clinicalSynopsis.chestBreasts,228300,,
84,HH23,Juvenile voice,entry.clinicalSynopsis.voice,228300,,
85,HOMG1,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,602014,,
86,HOMG1,Hypomagnesemia,entry.clinicalSynopsis.laboratoryAbnormalities,602014,,
87,HOMG1,Hypocalcemia,entry.clinicalSynopsis.laboratoryAbnormalities,602014,,
88,HOMG1,Muscle spasm,entry.clinicalSynopsis.muscleSoftTissue,602014,,
89,HOMG1,Tetany,entry.clinicalSynopsis.muscleSoftTissue,602014,,
90,HPE13,Holoprosencephaly,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
91,HPE13,Alobar holoprosencephaly,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
92,HPE13,Semi-lobar holoprosencephaly,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
93,HPE13,Microform holoprosencephaly,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
94,HPE13,Septo-optic dysplasia,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
95,HPE13,Global developmental delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
96,HPE13,Impaired intellectual development,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
97,HPE13,Midline brain defects,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
98,HPE13,Agenesis of the corpus callosum,entry.clinicalSynopsis.neurologicCentralNervousSystem,301043,,
99,HPE13,Congenital heart defects,entry.clinicalSynopsis.cardiovascularHeart,301043,,(in some patients)
100,HPE13,Septal defects,entry.clinicalSynopsis.cardiovascularHeart,301043,,
101,HPE13,Patent ductus arteriosus,entry.clinicalSynopsis.cardiovascularHeart,301043,,
102,HPE13,Patent foramen ovale,entry.clinicalSynopsis.cardiovascularHeart,301043,,
103,HPE13,Low-set ears,entry.clinicalSynopsis.headAndNeckEars,301043,,
104,HPE13,Depressed nasal bridge,entry.clinicalSynopsis.headAndNeckNose,301043,,
105,HPE13,Absent nose,entry.clinicalSynopsis.headAndNeckNose,301043,,
106,HPE13,Cleft palate,entry.clinicalSynopsis.headAndNeckMouth,301043,,
107,HPE13,Cleft lip,entry.clinicalSynopsis.headAndNeckMouth,301043,,
108,HPE13,Impaired growth,entry.clinicalSynopsis.growthOther,301043,,
109,HPE13,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,301043,,
110,HPE13,Micrognathia,entry.clinicalSynopsis.headAndNeckFace,301043,,
111,HPE13,Hypotelorism,entry.clinicalSynopsis.headAndNeckEyes,301043,,
112,HPE13,Cyclopia,entry.clinicalSynopsis.headAndNeckEyes,301043,,
113,HPE13,Optic nerve hypoplasia,entry.clinicalSynopsis.headAndNeckEyes,301043,,
114,HPE13,Gastroesophageal reflux,entry.clinicalSynopsis.abdomenGastrointestinal,301043,,
115,HPE13,Duodenal atresia,entry.clinicalSynopsis.abdomenGastrointestinal,301043,,
116,HPE13,Vertebral anomalies,entry.clinicalSynopsis.skeletalSpine,301043,,
117,HPE13,Spina bifida,entry.clinicalSynopsis.skeletalSpine,301043,,
118,NDNC1,Onychauxis,entry.clinicalSynopsis.skinNailsHairNails,161050,,(thick nails)
119,NDNC1,Onycholysis,entry.clinicalSynopsis.skinNailsHairNails,161050,,(detachment of nail from the nail bed)
120,NDNC1,Hyponychia,entry.clinicalSynopsis.skinNailsHairNails,161050,,
121,NDNC1,Cracked nails,entry.clinicalSynopsis.skinNailsHairNails,161050,,
122,NDNC1,Discolored nails,entry.clinicalSynopsis.skinNailsHairNails,161050,,(at birth)
123,NDNC1,Hyperplastic nails,entry.clinicalSynopsis.skinNailsHairNails,161050,,(at birth)
124,NDNC1,Slow nail growth,entry.clinicalSynopsis.skinNailsHairNails,161050,,
125,NDNC1,Claw-like appearance of fingernails,entry.clinicalSynopsis.skinNailsHairNails,161050,,
126,NDNC1,"Opalescent, dull nails",entry.clinicalSynopsis.skinNailsHairNails,161050,,(in adulthood)
127,IIAE11,Encephalitis,entry.clinicalSynopsis.neurologicCentralNervousSystem,619441,,"(viral, affecting the brainstem)"
128,IIAE11,Impaired intellectual development,entry.clinicalSynopsis.neurologicCentralNervousSystem,619441,,(patient P7)
129,IIAE11,Curly hair,entry.clinicalSynopsis.skinNailsHairHair,619441,,(patient P7)
130,IIAE11,Intrauterine growth retardation,entry.clinicalSynopsis.growthOther,619441,,(patient P7)
131,IIAE11,Increased susceptibility to neurotropic viruses,entry.clinicalSynopsis.immunology,619441,,
132,IIAE11,Congenital neutropenia,entry.clinicalSynopsis.immunology,619441,,(patient P7)
133,ATFB13,"Atrial fibrillation, paroxysmal",entry.clinicalSynopsis.cardiovascularHeart,615377,,
134,ATFB13,Left atrial enlargement on echocardiography,entry.clinicalSynopsis.cardiovascularHeart,615377,,
135,ATFB13,Saddle-back ST-segment elevation in precordial leads,entry.clinicalSynopsis.cardiovascularHeart,615377,,(in some patients)
136,ATFB13,Aortic stenosis,entry.clinicalSynopsis.cardiovascularHeart,615377,,(in some patients)
137,SPGF64,Infertility,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
138,SPGF64,Low sperm counts,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
139,SPGF64,Reduced progressive motility,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
140,SPGF64,Teratozoospermia,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
141,SPGF64,Enlarged amorphous sperm heads,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
142,SPGF64,Lacunar chromatin defects,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
143,SPGF64,Excess residual cytoplasm,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
144,SPGF64,Nonobstructive azoospermia,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
145,SPGF64,Spermatocytic arrest,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
146,SPGF64,Meiotic arrest at pachytene stage,entry.clinicalSynopsis.genitourinaryInternalGenitaliaMale,619696,,
147,CCM4,Cerebral cavernous malformations,entry.clinicalSynopsis.neurologicCentralNervousSystem,619538,,
148,CCM4,Intracranial vascular lesions,entry.clinicalSynopsis.neurologicCentralNervousSystem,619538,,
149,CCM4,Intracranial bleeding,entry.clinicalSynopsis.neurologicCentralNervousSystem,619538,,
150,CCM4,Focal neurologic signs,entry.clinicalSynopsis.neurologicCentralNervousSystem,619538,,
151,SQORD,Episodic encephalopathy,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
152,SQORD,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
153,SQORD,Coma,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
154,SQORD,Migraine,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,(1 patient)
155,SQORD,Leigh syndrome-like lesions seen on MRI,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
156,SQORD,Elevated lactate seen on magnetic resonance spectroscopy,entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
157,SQORD,"Lesions in the caudate, putamen, globus pallidus, splenium of the corpus callosum",entry.clinicalSynopsis.neurologicCentralNervousSystem,619221,,
158,SQORD,Liver Failure,entry.clinicalSynopsis.abdomenLiver,619221,,
159,SQORD,Elevated blood lactate,entry.clinicalSynopsis.laboratoryAbnormalities,619221,,
160,SQORD,Elevated anion gap,entry.clinicalSynopsis.laboratoryAbnormalities,619221,,
161,SQORD,Elevated creatine kinase,entry.clinicalSynopsis.laboratoryAbnormalities,619221,,
162,"HYPERTENSION, ESSENTIAL",Elevated systolic blood pressure,entry.clinicalSynopsis.cardiovascularVascular,145500,,
163,"HYPERTENSION, ESSENTIAL",Elevated diastolic blood pressure,entry.clinicalSynopsis.cardiovascularVascular,145500,,
164,"HYPERTENSION, ESSENTIAL",Elevated mean arterial pressure,entry.clinicalSynopsis.cardiovascularVascular,145500,,
165,RPRGL2,"Spontaneous abortion, recurrent",entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,614390,,
166,BFNS2,Autosomal dominant,entry.clinicalSynopsis.inheritance,121201,,
167,BFNS2,"Seizures, afebrile",entry.clinicalSynopsis.neurologicCentralNervousSystem,121201,,
168,BFNS2,Focal clonic seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,121201,,
169,BFNS2,Generalized tonic-clonic seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,121201,,
170,BFNS2,Increased risk of seizures in childhood or adulthood,entry.clinicalSynopsis.neurologicCentralNervousSystem,121201,,(11-16%)
171,BFNS2,Normal psychomotor development,entry.clinicalSynopsis.neurologicCentralNervousSystem,121201,,
172,NEDSGO,Autosomal recessive,entry.clinicalSynopsis.inheritance,619323,,
173,NEDSGO,Developmental delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
174,NEDSGO,"Impaired intellectual development, variable",entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
175,NEDSGO,Developmental regression,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
176,NEDSGO,Hypotonia,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
177,NEDSGO,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
178,NEDSGO,Ataxia,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
179,NEDSGO,Tremor,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
180,NEDSGO,Slurred speech,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
181,NEDSGO,Cerebellar atrophy,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
182,NEDSGO,Cerebral atrophy,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
183,NEDSGO,Enlarged ventricles,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
184,NEDSGO,Enlarged cisterna magna,entry.clinicalSynopsis.neurologicCentralNervousSystem,619323,,
185,NEDSGO,Macrocephaly,entry.clinicalSynopsis.headAndNeckHead,619323,,(in 1 patient)
186,NEDSGO,Coarse facial features,entry.clinicalSynopsis.headAndNeckFace,619323,,
187,NEDSGO,Prominent mandible,entry.clinicalSynopsis.headAndNeckFace,619323,,
188,NEDSGO,Cherubism,entry.clinicalSynopsis.headAndNeckFace,619323,,
189,NEDSGO,"Hearing loss, sensorineural",entry.clinicalSynopsis.headAndNeckEars,619323,,(in 1 patient)
190,NEDSGO,Optic atrophy,entry.clinicalSynopsis.headAndNeckEyes,619323,,
191,NEDSGO,Optic disc pallor,entry.clinicalSynopsis.headAndNeckEyes,619323,,
192,NEDSGO,Retinitis pigmentosa,entry.clinicalSynopsis.headAndNeckEyes,619323,,
193,NEDSGO,Retinal pigmentary abnormalities,entry.clinicalSynopsis.headAndNeckEyes,619323,,
194,NEDSGO,Hypertelorism,entry.clinicalSynopsis.headAndNeckEyes,619323,,
195,NEDSGO,Flared eyebrows,entry.clinicalSynopsis.headAndNeckEyes,619323,,
196,NEDSGO,Low hanging columella,entry.clinicalSynopsis.headAndNeckNose,619323,,
197,NEDSGO,Gingival overgrowth,entry.clinicalSynopsis.headAndNeckMouth,619323,,
198,NEDSGO,Teeth misalignment due to gingival hypertrophy,entry.clinicalSynopsis.headAndNeckTeeth,619323,,
199,NEDSGO,Finger contractures,entry.clinicalSynopsis.skeletalHands,619323,,
200,NEDSGO,Toe contractures,entry.clinicalSynopsis.skeletalFeet,619323,,
201,NEDSGO,Behavioral abnormalities,entry.clinicalSynopsis.neurologicBehavioralPsychiatricManifestations,619323,,
202,NEDSGO,Emotional lability,entry.clinicalSynopsis.neurologicBehavioralPsychiatricManifestations,619323,,
203,NPHP11,Autosomal recessive,entry.clinicalSynopsis.inheritance,613550,,
204,NPHP11,Mild cortical atrophy,entry.clinicalSynopsis.neurologicCentralNervousSystem,613550,,(in 1 patient)
205,NPHP11,Psychomotor retardation,entry.clinicalSynopsis.neurologicCentralNervousSystem,613550,,(in 1 patient)
206,NPHP11,Retinal degeneration,entry.clinicalSynopsis.headAndNeckEyes,613550,,(in 1 patient)
207,NPHP11,Anisocoria,entry.clinicalSynopsis.headAndNeckEyes,613550,,(in 1 patient)
208,NPHP11,Strabismus,entry.clinicalSynopsis.headAndNeckEyes,613550,,(in 1 patient)
209,NPHP11,Nystagmus,entry.clinicalSynopsis.headAndNeckEyes,613550,,(in 1 patient)
210,NPHP11,Growth retardation,entry.clinicalSynopsis.growthOther,613550,,
211,NPHP11,Hepatic fibrosis,entry.clinicalSynopsis.abdomenLiver,613550,,
212,NPHP11,Nephronophthisis,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
213,NPHP11,End stage renal disease,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
214,NPHP11,Tubular atrophy,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
215,NPHP11,Tubular basement membrane disintegration,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
216,NPHP11,Interstitial fibrosis,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
217,NPHP11,Corticomedullary renal cysts,entry.clinicalSynopsis.genitourinaryKidneys,613550,,
218,NPHP11,Polyuria,entry.clinicalSynopsis.metabolicFeatures,613550,,
219,NPHP11,Polydipsia,entry.clinicalSynopsis.metabolicFeatures,613550,,
220,NPHP11,Anemia,entry.clinicalSynopsis.hematology,613550,,
221,VEXAS,Somatic mosaicism,entry.clinicalSynopsis.inheritance,301054,,
222,VEXAS,Chondritis,entry.clinicalSynopsis.headAndNeckEars,301054,,
223,VEXAS,"Hearing loss, sensorineural",entry.clinicalSynopsis.headAndNeckEars,301054,,(in some patients)
224,VEXAS,Ocular inflammation,entry.clinicalSynopsis.headAndNeckEyes,301054,,
225,VEXAS,Chondritis,entry.clinicalSynopsis.headAndNeckNose,301054,,
226,VEXAS,"Fever, recurrent",entry.clinicalSynopsis.metabolicFeatures,301054,,
227,VEXAS,Night sweats,entry.clinicalSynopsis.metabolicFeatures,301054,,
228,VEXAS,Macrocytic anemia,entry.clinicalSynopsis.hematology,301054,,
229,VEXAS,Thrombocytopenia,entry.clinicalSynopsis.hematology,301054,,
230,VEXAS,Deep vein thrombosis,entry.clinicalSynopsis.hematology,301054,,
231,VEXAS,Megakaryocyte dysplasia,entry.clinicalSynopsis.hematology,301054,,
232,VEXAS,Erythroid dysplasia,entry.clinicalSynopsis.hematology,301054,,
233,VEXAS,Myeloid dysplasia,entry.clinicalSynopsis.hematology,301054,,
234,VEXAS,Myelodysplastic syndrome,entry.clinicalSynopsis.hematology,301054,,
235,VEXAS,Monoclonal gammopathy of undetermined significance,entry.clinicalSynopsis.hematology,301054,,(MGUS)
236,VEXAS,Plasma cell dyscrasia,entry.clinicalSynopsis.hematology,301054,,
237,VEXAS,Vacuoles in the bone marrow,entry.clinicalSynopsis.hematology,301054,,
238,VEXAS,Vasculitis,entry.clinicalSynopsis.cardiovascularVascular,301054,,
239,VEXAS,Arteritis,entry.clinicalSynopsis.cardiovascularVascular,301054,,
240,VEXAS,Airway chondritis,entry.clinicalSynopsis.respiratoryAirways,301054,,
241,VEXAS,Pulmonary inflammation,entry.clinicalSynopsis.respiratoryLung,301054,,
242,VEXAS,Pulmonary infiltrates,entry.clinicalSynopsis.respiratoryLung,301054,,
243,VEXAS,Pleural pathology,entry.clinicalSynopsis.respiratoryLung,301054,,
244,VEXAS,Dermatitis,entry.clinicalSynopsis.skinNailsHairSkin,301054,,
245,VEXAS,Neutrophilic dermatosis,entry.clinicalSynopsis.skinNailsHairSkin,301054,,
246,VEXAS,Nodules,entry.clinicalSynopsis.skinNailsHairSkin,301054,,
247,VEXAS,Plaques,entry.clinicalSynopsis.skinNailsHairSkin,301054,,
248,VEXAS,Swelling,entry.clinicalSynopsis.skinNailsHairSkin,301054,,
249,VEXAS,Arthralgia,entry.clinicalSynopsis.muscleSoftTissue,301054,,
250,VEXAS,Arthritis,entry.clinicalSynopsis.muscleSoftTissue,301054,,
251,VEXAS,Fatigue,entry.clinicalSynopsis.muscleSoftTissue,301054,,
252,VEXAS,Autoinflammation,entry.clinicalSynopsis.immunology,301054,,
253,VEXAS,Autoantibodies,entry.clinicalSynopsis.immunology,301054,,
254,VEXAS,Decreased lymphocytes,entry.clinicalSynopsis.immunology,301054,,
255,VEXAS,Myeloid degeneration,entry.clinicalSynopsis.immunology,301054,,
256,VEXAS,Increased acute phase reactants,entry.clinicalSynopsis.laboratoryAbnormalities,301054,,
