,Superphenotype,Node_name,Node_type,Phenotype_MIM_number,Gene_MIM_number,Parenthetical
24,LWD,Mesomelia,entry.clinicalSynopsis.skeletalLimbs,127300,,
25,LWD,Increased carrying angle,entry.clinicalSynopsis.skeletalLimbs,127300,,
26,LWD,Limited elbow mobility,entry.clinicalSynopsis.skeletalLimbs,127300,,
27,LWD,Bowing of the radius,entry.clinicalSynopsis.skeletalLimbs,127300,,
28,LWD,Dorsal subluxation of ulna,entry.clinicalSynopsis.skeletalLimbs,127300,,
29,LWD,"Short, mildly curved tibia",entry.clinicalSynopsis.skeletalLimbs,127300,,
30,LWD,"Short stature, disproportionate",entry.clinicalSynopsis.growthHeight,127300,,
31,LWD,Adult height 135cm to normal,entry.clinicalSynopsis.growthHeight,127300,,
32,LWD,High-arched palate,entry.clinicalSynopsis.headAndNeckMouth,127300,,
33,LWD,Scoliosis,entry.clinicalSynopsis.skeletalSpine,127300,,
34,LWD,Madelung wrist deformity,entry.clinicalSynopsis.skeletalHands,127300,,(74% of LWD patients)
35,LWD,Limited wrist mobility,entry.clinicalSynopsis.skeletalHands,127300,,
36,CTX,Angina,entry.clinicalSynopsis.cardiovascularHeart,213700,,
37,CTX,Myocardial infarction,entry.clinicalSynopsis.cardiovascularHeart,213700,,
38,CTX,Tendon xanthomas,entry.clinicalSynopsis.skeletalLimbs,213700,,"(Achilles tendon, tibial tuberosity)"
39,CTX,"MRI of Achilles tendon shows diffuse enlargement of the tendon, multiple hypersignal areas in T(1)- and T(2)-weighted images",entry.clinicalSynopsis.skeletalLimbs,213700,,
40,CTX,Fracture,entry.clinicalSynopsis.skeletalLimbs,213700,,
41,CTX,Tuberous xanthoma,entry.clinicalSynopsis.skinNailsHairSkin,213700,,
42,CTX,Xanthelasma,entry.clinicalSynopsis.skinNailsHairSkin,213700,,
43,CTX,Normal to slightly elevated plasma cholesterol,entry.clinicalSynopsis.laboratoryAbnormalities,213700,,
44,CTX,Elevated plasma cholestanol,entry.clinicalSynopsis.laboratoryAbnormalities,213700,,
45,CTX,Elevated urinary 7 alpha-hydroxylated bile alcohols,entry.clinicalSynopsis.laboratoryAbnormalities,213700,,
46,CTX,Sterol 27-hydroxylase deficiency,entry.clinicalSynopsis.laboratoryAbnormalities,213700,,
47,CTX,Juvenile cataracts,entry.clinicalSynopsis.headAndNeckEyes,213700,,
48,CTX,Respiratory insufficiency,entry.clinicalSynopsis.respiratoryLung,213700,,
49,CTX,Osteoporosis,entry.clinicalSynopsis.skeletal,213700,,
50,CTX,Dementia,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
51,CTX,Spinal cord paresis,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
52,CTX,Cerebellar ataxia,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
53,CTX,Mental retardation,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
54,CTX,Spasticity,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
55,CTX,Pseudobulbar paralysis,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
56,CTX,Psychiatric symptoms,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,"(delusions, hallucinations)"
57,CTX,MRI - diffuse or focal cerebral and cerebellar white matter disease,entry.clinicalSynopsis.neurologicCentralNervousSystem,213700,,
58,CTX,Peripheral neuropathy,entry.clinicalSynopsis.neurologicPeripheralNervousSystem,213700,,
59,ANXD3,Bowing of femur,entry.clinicalSynopsis.skeletalLimbs,618853,,
60,ANXD3,Irregular cupped metaphyses of long bones,entry.clinicalSynopsis.skeletalLimbs,618853,,
61,ANXD3,Skin laxity,entry.clinicalSynopsis.skinNailsHairSkin,618853,,
62,ANXD3,"Short stature, severe",entry.clinicalSynopsis.growthHeight,618853,,
63,ANXD3,Platyspondyly,entry.clinicalSynopsis.skeletalSpine,618853,,
64,ANXD3,Ovoid vertebral bodies,entry.clinicalSynopsis.skeletalSpine,618853,,
65,ANXD3,Thoracolumbar kyphoscoliosis,entry.clinicalSynopsis.skeletalSpine,618853,,
66,ANXD3,Brachydactyly,entry.clinicalSynopsis.skeletalHands,618853,,
67,ANXD3,Short metacarpals,entry.clinicalSynopsis.skeletalHands,618853,,
68,ANXD3,Short broad middle phalanges,entry.clinicalSynopsis.skeletalHands,618853,,
69,ANXD3,Trident hand,entry.clinicalSynopsis.skeletalHands,618853,,
70,ANXD3,Broad eyebrows,entry.clinicalSynopsis.headAndNeckEyes,618853,,
71,ANXD3,Frequent lung infections,entry.clinicalSynopsis.respiratoryLung,618853,,(in some patients)
72,ANXD3,Joint hypermobility,entry.clinicalSynopsis.skeletal,618853,,
73,ANXD3,Joint dislocations,entry.clinicalSynopsis.skeletal,618853,,
74,ANXD3,Generalized osteopenia,entry.clinicalSynopsis.skeletal,618853,,
75,ANXD3,Cognitive delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,618853,,
76,ANXD3,Motor delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,618853,,
77,ANXD3,Hypotonia,entry.clinicalSynopsis.neurologicCentralNervousSystem,618853,,
78,ANXD3,Spinal cord compression,entry.clinicalSynopsis.neurologicCentralNervousSystem,618853,,(rare)
79,ANXD3,Low birth weight,entry.clinicalSynopsis.growthWeight,618853,,
80,ANXD3,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,618853,,
81,ANXD3,Wide anterior fontanel,entry.clinicalSynopsis.headAndNeckHead,618853,,
82,ANXD3,Sparse scalp hair,entry.clinicalSynopsis.headAndNeckHead,618853,,
83,ANXD3,High anterior hairline,entry.clinicalSynopsis.headAndNeckFace,618853,,
84,ANXD3,Midface hypoplasia,entry.clinicalSynopsis.headAndNeckFace,618853,,
85,ANXD3,Narrow thorax,entry.clinicalSynopsis.chestExternalFeatures,618853,,
86,ANXD3,Pectus excavatum,entry.clinicalSynopsis.chestExternalFeatures,618853,,
87,ANXD3,Poor feeding,entry.clinicalSynopsis.abdomenGastrointestinal,618853,,
88,ANXD3,Gastroesophageal reflux,entry.clinicalSynopsis.abdomenGastrointestinal,618853,,
89,ANXD3,Squaring of ilia,entry.clinicalSynopsis.skeletalPelvis,618853,,
90,ANXD3,Narrow acetabular angle,entry.clinicalSynopsis.skeletalPelvis,618853,,
91,ANXD3,Short toes,entry.clinicalSynopsis.skeletalFeet,618853,,
92,ANXD3,Sparse scalp hair,entry.clinicalSynopsis.skinNailsHairHair,618853,,
93,ANXD3,Broad eyebrows,entry.clinicalSynopsis.skinNailsHairHair,618853,,
94,SEMDX,Moderate limitation of elbow extension,entry.clinicalSynopsis.skeletalLimbs,300106,,
95,SEMDX,"Short, broad long bone diaphyses",entry.clinicalSynopsis.skeletalLimbs,300106,,
96,SEMDX,Disproportionately long ulnae,entry.clinicalSynopsis.skeletalLimbs,300106,,
97,SEMDX,Disproportionately long fibulae,entry.clinicalSynopsis.skeletalLimbs,300106,,
98,SEMDX,Prominent ulnar styloid process,entry.clinicalSynopsis.skeletalLimbs,300106,,
99,SEMDX,Irregular metaphyses,entry.clinicalSynopsis.skeletalLimbs,300106,,
100,SEMDX,Metaphyseal flaring of lower extremities,entry.clinicalSynopsis.skeletalLimbs,300106,,
101,SEMDX,Underossified epiphyses,entry.clinicalSynopsis.skeletalLimbs,300106,,
102,SEMDX,Cone-shaped epiphyses,entry.clinicalSynopsis.skeletalLimbs,300106,,(distal radii)
103,SEMDX,Cone-shaped epiphyses fused within their metaphyses,entry.clinicalSynopsis.skeletalLimbs,300106,,"(distal femora, proximal and distal tibiae)"
104,SEMDX,Severe short-trunked dwarfism,entry.clinicalSynopsis.growthHeight,300106,,(identifiable in early childhood)
105,SEMDX,Mild odontoid hypoplasia,entry.clinicalSynopsis.skeletalSpine,300106,,
106,SEMDX,Platyspondyly,entry.clinicalSynopsis.skeletalSpine,300106,,
107,SEMDX,Anterior vertebral tongue,entry.clinicalSynopsis.skeletalSpine,300106,,(infancy)
108,SEMDX,Wedge-shaped 11th or 12th thoracic vertebrae,entry.clinicalSynopsis.skeletalSpine,300106,,
109,SEMDX,Kyphosis,entry.clinicalSynopsis.skeletalSpine,300106,,
110,SEMDX,Lumbar lordosis,entry.clinicalSynopsis.skeletalSpine,300106,,
111,SEMDX,Brachydactyly,entry.clinicalSynopsis.skeletalHands,300106,,
112,SEMDX,Radial deviation of hands,entry.clinicalSynopsis.skeletalHands,300106,,
113,SEMDX,Short hands,entry.clinicalSynopsis.skeletalHands,300106,,
114,SEMDX,Delayed carpal bone age,entry.clinicalSynopsis.skeletalHands,300106,,
115,SEMDX,"Short, broad metacarpals and phalanges",entry.clinicalSynopsis.skeletalHands,300106,,
116,SEMDX,Cone-shaped epiphyses,entry.clinicalSynopsis.skeletalHands,300106,,(metacarpals and proximal phalanges)
117,SEMDX,Spondyloepimetaphyseal dysplasia,entry.clinicalSynopsis.skeletal,300106,,
118,SEMDX,Normal intelligence,entry.clinicalSynopsis.neurologicCentralNervousSystem,300106,,
119,SEMDX,Normal facies,entry.clinicalSynopsis.headAndNeckFace,300106,,
120,SEMDX,Narrow pelvis,entry.clinicalSynopsis.skeletalPelvis,300106,,
121,SEMDX,Hypoplastic iliac bones,entry.clinicalSynopsis.skeletalPelvis,300106,,
122,SEMDX,Flared iliac wings,entry.clinicalSynopsis.skeletalPelvis,300106,,
123,SEMDX,Horizontal acetabular roof,entry.clinicalSynopsis.skeletalPelvis,300106,,
124,SEMDX,Femoral neck hypoplasia,entry.clinicalSynopsis.skeletalPelvis,300106,,
125,SEMDX,Coxa valga,entry.clinicalSynopsis.skeletalPelvis,300106,,
126,SEMDX,Short feet,entry.clinicalSynopsis.skeletalFeet,300106,,
127,SEMDX,Pectus carinatum,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,300106,,
128,SEMDX,Posterior rib cupping,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,300106,,
129,SEMDX,Short clavicles,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,300106,,
130,SEMDX,Mild maxillary hypoplasia,entry.clinicalSynopsis.skeletalSkull,300106,,
131,SMMCI,Short stature,entry.clinicalSynopsis.growthHeight,147250,,
132,SMMCI,Prominent midpalatal ridge,entry.clinicalSynopsis.headAndNeckMouth,147250,,(torus palatinus)
133,SMMCI,Hypotelorism,entry.clinicalSynopsis.headAndNeckEyes,147250,,
134,SMMCI,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,147250,,
135,SMMCI,Single median maxillary central incisor,entry.clinicalSynopsis.headAndNeckTeeth,147250,,(SMMCI)
136,SMMCI,Midnasal stenosis,entry.clinicalSynopsis.respiratoryNasopharynx,147250,,
137,SMMCI,Choanal atresia,entry.clinicalSynopsis.respiratoryNasopharynx,147250,,
138,SMMCI,Congenital nasal pyriform aperture stenosis,entry.clinicalSynopsis.respiratoryNasopharynx,147250,,
139,SMMCI,Isolated growth hormone deficiency,entry.clinicalSynopsis.endocrineFeatures,147250,,
140,SMMCI,Hypopituitarism,entry.clinicalSynopsis.endocrineFeatures,147250,,
141,MYOCL1,"Myoclonus, cortical, multifocal",entry.clinicalSynopsis.neurologicCentralNervousSystem,614937,,
142,MYOCL1,Frequent falls with preservation of consciousness,entry.clinicalSynopsis.neurologicCentralNervousSystem,614937,,
143,MYOCL1,"Cerebellar ataxia, mild, late-onset",entry.clinicalSynopsis.neurologicCentralNervousSystem,614937,,
144,MYOCL1,Facial myoclonus,entry.clinicalSynopsis.headAndNeckFace,614937,,
145,CPPB1,Isosexual precocious puberty {SNOMEDCT:4294006} {UMLS C0271528 HP:0008236} {HPO HP:0008236}; Occasional hypothyroidism,entry.clinicalSynopsis.oldFormat.Endocrine,176400,,
146,CPPB1,Reduced adult height,entry.clinicalSynopsis.oldFormat.Growth,176400,,
147,CPPB1,Onset of menarche before age 8.5 years or male pubertal changes before age 10 years,entry.clinicalSynopsis.oldFormat.Misc,176400,,
148,CPPB1,Increased secretion of LH and FSH,entry.clinicalSynopsis.oldFormat.Lab,176400,,
149,CPPB1,Autosomal dominant,entry.clinicalSynopsis.oldFormat.Inheritance,176400,,
150,FACTOR X DEFICIENCY,Factor X deficiency,entry.clinicalSynopsis.laboratoryAbnormalities,227600,,
151,FACTOR X DEFICIENCY,Prolonged prothrombin and partial thromboplastin times,entry.clinicalSynopsis.laboratoryAbnormalities,227600,,
152,FACTOR X DEFICIENCY,"Russell's viper venom assay may be prolonged or normal, depending on the genetic defect",entry.clinicalSynopsis.laboratoryAbnormalities,227600,,
153,FACTOR X DEFICIENCY,Bleeding gums,entry.clinicalSynopsis.headAndNeckMouth,227600,,
154,FACTOR X DEFICIENCY,Hemarthrosis,entry.clinicalSynopsis.skeletal,227600,,
155,FACTOR X DEFICIENCY,Intracranial hemorrhage,entry.clinicalSynopsis.neurologicCentralNervousSystem,227600,,
156,FACTOR X DEFICIENCY,Epistaxis,entry.clinicalSynopsis.headAndNeckNose,227600,,
157,FACTOR X DEFICIENCY,Menorrhagia,entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,227600,,
158,FACTOR X DEFICIENCY,Intramuscular hematomas,entry.clinicalSynopsis.muscleSoftTissue,227600,,
159,FACTOR X DEFICIENCY,Umbilical cord bleeding,entry.clinicalSynopsis.muscleSoftTissue,227600,,
160,FACTOR X DEFICIENCY,Bleeding diathesis,entry.clinicalSynopsis.hematology,227600,,
161,HLASA,Ventricular septal defect,entry.clinicalSynopsis.cardiovascularHeart,617021,,
162,HLASA,Arrhythmias,entry.clinicalSynopsis.cardiovascularHeart,617021,,
163,HLASA,Cardiac dysfunction,entry.clinicalSynopsis.cardiovascularHeart,617021,,
164,HLASA,Patent ductus arteriosus,entry.clinicalSynopsis.cardiovascularVascular,617021,,
165,HLASA,Pulmonary hypertension,entry.clinicalSynopsis.cardiovascularVascular,617021,,
166,HLASA,Lactic acidosis,entry.clinicalSynopsis.metabolicFeatures,617021,,
167,HLASA,Hypoglycemia,entry.clinicalSynopsis.metabolicFeatures,617021,,
168,HLASA,Decreased mitochondrial respiratory complex I in liver and muscle,entry.clinicalSynopsis.laboratoryAbnormalities,617021,,(in some patients)
169,HLASA,Pulmonary hypoplasia,entry.clinicalSynopsis.respiratoryLung,617021,,
170,HLASA,Hyaline membrane disease,entry.clinicalSynopsis.respiratoryLung,617021,,
171,HLASA,Global developmental delay,entry.clinicalSynopsis.neurologicCentralNervousSystem,617021,,
172,HLASA,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,617021,,(in some patients)
173,HLASA,Abnormal EEG,entry.clinicalSynopsis.neurologicCentralNervousSystem,617021,,
174,HLASA,Cerebral dysfunction,entry.clinicalSynopsis.neurologicCentralNervousSystem,617021,,
175,HLASA,Feeding difficulties,entry.clinicalSynopsis.abdomenGastrointestinal,617021,,
176,HLASA,Hypotonia,entry.clinicalSynopsis.muscleSoftTissue,617021,,
177,HLASA,Mildly decreased mitochondrial complex I,entry.clinicalSynopsis.muscleSoftTissue,617021,,
178,HLASA,Sideroblastic anemia,entry.clinicalSynopsis.hematology,617021,,
179,HLASA,Thrombocytopenia,entry.clinicalSynopsis.hematology,617021,,
180,HLASA,Coagulation defects due to liver disease,entry.clinicalSynopsis.hematology,617021,,
181,HLASA,Intrauterine growth restriction,entry.clinicalSynopsis.growthOther,617021,,
182,HLASA,Failure to thrive,entry.clinicalSynopsis.growthOther,617021,,
183,HLASA,Sensorineural deafness,entry.clinicalSynopsis.headAndNeckEars,617021,,
184,HLASA,Respiratory insufficiency,entry.clinicalSynopsis.respiratory,617021,,
185,HLASA,Liver dysfunction,entry.clinicalSynopsis.abdomenLiver,617021,,
186,HLASA,Hepatomegaly,entry.clinicalSynopsis.abdomenLiver,617021,,
187,HLASA,Cholestasis,entry.clinicalSynopsis.abdomenLiver,617021,,
188,HLASA,Decreased mitochondrial complex I,entry.clinicalSynopsis.abdomenLiver,617021,,(in some patients)
189,HLASA,Exocrine pancreatic insufficiency,entry.clinicalSynopsis.abdomenPancreas,617021,,
190,HLASA,Splenomegaly,entry.clinicalSynopsis.abdomenSpleen,617021,,
191,HLASA,Micropenis,entry.clinicalSynopsis.genitourinaryExternalGenitaliaMale,617021,,
192,HLASA,Hypospadias,entry.clinicalSynopsis.genitourinaryExternalGenitaliaMale,617021,,
193,HLASA,Undescended testes,entry.clinicalSynopsis.genitourinaryExternalGenitaliaMale,617021,,
194,HLASA,Nuchal translucency,entry.clinicalSynopsis.prenatalManifestations,617021,,
195,HLASA,Oligohydramnios,entry.clinicalSynopsis.prenatalManifestationsAmnioticFluid,617021,,
196,HLASA,Fetal hydrops,entry.clinicalSynopsis.prenatalManifestationsAmnioticFluid,617021,,
197,SRTD17,Short stature,entry.clinicalSynopsis.growthHeight,617405,,
198,SRTD17,Brachydactyly,entry.clinicalSynopsis.skeletalHands,617405,,
199,SRTD17,Polydactyly,entry.clinicalSynopsis.skeletalHands,617405,,(in some patients)
200,SRTD17,Narrow thorax,entry.clinicalSynopsis.chestExternalFeatures,617405,,
201,SRTD17,Trident acetabulum with spurs,entry.clinicalSynopsis.skeletalPelvis,617405,,
202,SRTD17,Polydactyly,entry.clinicalSynopsis.skeletalFeet,617405,,(in some patients)
203,SRTD17,Short horizontal ribs,entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,617405,,
204,HMI,"Macular hypopigmented whorls, streaks, and patches",entry.clinicalSynopsis.skinNailsHairSkin,300337,,
205,HMI,No inflammatory or bullous skin lesions,entry.clinicalSynopsis.skinNailsHairSkin,300337,,
206,HMI,Chromosomal mosaicism in fibroblast and/or peripheral lymphocytes No consistent karyotypic finding,entry.clinicalSynopsis.laboratoryAbnormalities,300337,,
207,HMI,Thick lips,entry.clinicalSynopsis.headAndNeckMouth,300337,,
208,HMI,Kyphosis,entry.clinicalSynopsis.skeletalSpine,300337,,
209,HMI,Scoliosis,entry.clinicalSynopsis.skeletalSpine,300337,,
210,HMI,Clinodactyly,entry.clinicalSynopsis.skeletalHands,300337,,
211,HMI,Syndactyly,entry.clinicalSynopsis.skeletalHands,300337,,
212,HMI,Polydactyly,entry.clinicalSynopsis.skeletalHands,300337,,
213,HMI,Iris coloboma,entry.clinicalSynopsis.headAndNeckEyes,300337,,
214,HMI,Cataract,entry.clinicalSynopsis.headAndNeckEyes,300337,,
215,HMI,Hypertelorism,entry.clinicalSynopsis.headAndNeckEyes,300337,,
216,HMI,Epicanthal folds,entry.clinicalSynopsis.headAndNeckEyes,300337,,
217,HMI,Strabismus,entry.clinicalSynopsis.headAndNeckEyes,300337,,
218,HMI,Mental retardation,entry.clinicalSynopsis.neurologicCentralNervousSystem,300337,,
219,HMI,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,300337,,
220,HMI,Cerebral atrophy,entry.clinicalSynopsis.neurologicCentralNervousSystem,300337,,
221,HMI,Gray matter heterotopias,entry.clinicalSynopsis.neurologicCentralNervousSystem,300337,,
222,HMI,Macrocephaly,entry.clinicalSynopsis.headAndNeckHead,300337,,
223,HMI,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,300337,,
224,HMI,Coarse facies,entry.clinicalSynopsis.headAndNeckFace,300337,,
225,HMI,Alopecia,entry.clinicalSynopsis.skinNailsHairHair,300337,,
226,HMI,Irregularly spaced teeth,entry.clinicalSynopsis.headAndNeckTeeth,300337,,
227,ODG6,No spontaneous puberty,entry.clinicalSynopsis.endocrineFeatures,618078,,
228,ODG6,"Elevated luteinizing hormone (LH, see",entry.clinicalSynopsis.endocrineFeatures,618078,,
229,ODG6,"Elevated follicle-stimulating hormone (FSH, see",entry.clinicalSynopsis.endocrineFeatures,618078,,
230,ODG6,Absent or streak ovaries,entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,618078,,
231,ODG6,Small uterus,entry.clinicalSynopsis.genitourinaryInternalGenitaliaFemale,618078,,
232,MCPH13,Congenital restrictive cardiomyopathy,entry.clinicalSynopsis.cardiovascularHeart,616051,,(in 1 of 2 sibs)
233,MCPH13,"Metaphyseal sclerosis, mild",entry.clinicalSynopsis.skeletalLimbs,616051,,(in 1 of 2 sibs)
234,MCPH13,Short stature,entry.clinicalSynopsis.growthHeight,616051,,(in 1 of 2 sibs)
235,MCPH13,Small hands,entry.clinicalSynopsis.skeletalHands,616051,,
236,MCPH13,"Nystagmus, intermittent",entry.clinicalSynopsis.headAndNeckEyes,616051,,(1 of 2 sibs)
237,MCPH13,"Delayed psychomotor development, moderate to severe",entry.clinicalSynopsis.neurologicCentralNervousSystem,616051,,
238,MCPH13,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,616051,,(in 1 of 2 sibs)
239,MCPH13,Simplified gyral pattern,entry.clinicalSynopsis.neurologicCentralNervousSystem,616051,,(in 1 of 2 sibs)
240,MCPH13,Partial agenesis of the corpus callosum,entry.clinicalSynopsis.neurologicCentralNervousSystem,616051,,(in 1 of 2 sibs)
241,MCPH13,Cerebellar hypoplasia,entry.clinicalSynopsis.neurologicCentralNervousSystem,616051,,(in 1 of 2 sibs)
242,MCPH13,Low weight due to poor growth,entry.clinicalSynopsis.growthWeight,616051,,
243,MCPH13,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,616051,,(-7 to -9 SD)
244,MCPH13,Sloping forehead,entry.clinicalSynopsis.headAndNeckFace,616051,,
245,MCPH13,Low forehead,entry.clinicalSynopsis.headAndNeckFace,616051,,
246,MCPH13,Round face,entry.clinicalSynopsis.headAndNeckFace,616051,,
247,MCPH13,Micrognathia,entry.clinicalSynopsis.headAndNeckFace,616051,,
248,MCPH13,Small feet,entry.clinicalSynopsis.skeletalFeet,616051,,
249,MCPH13,"Widening of the ribs, mild",entry.clinicalSynopsis.chestRibsSternumClaviclesAndScapulae,616051,,(in 1 of 2 sibs)
250,MCPH13,Prominent nose,entry.clinicalSynopsis.headAndNeckNose,616051,,
251,MCPH13,Intrauterine growth retardation,entry.clinicalSynopsis.growthOther,616051,,(IUGR)
252,MCPH13,Large appearing ears,entry.clinicalSynopsis.headAndNeckEars,616051,,
253,HPE14,Ventricular septal defect,entry.clinicalSynopsis.cardiovascularHeart,619895,,
254,HPE14,Double outlet right ventricle,entry.clinicalSynopsis.cardiovascularHeart,619895,,(in one patient)
255,HPE14,Cleft lip,entry.clinicalSynopsis.headAndNeckMouth,619895,,
256,HPE14,Cleft palate,entry.clinicalSynopsis.headAndNeckMouth,619895,,
257,HPE14,Anophthalmia,entry.clinicalSynopsis.headAndNeckEyes,619895,,(in one patient)
258,HPE14,Cyclopia,entry.clinicalSynopsis.headAndNeckEyes,619895,,(in one patient)
259,HPE14,Holoprosencephaly,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
260,HPE14,Delayed psychomotor development,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,(severe)
261,HPE14,Seizures,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
262,HPE14,Hydrocephalus,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
263,HPE14,Cerebellum atrophy,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
264,HPE14,Vermis agenesis,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
265,HPE14,Heterotopias,entry.clinicalSynopsis.neurologicCentralNervousSystem,619895,,
266,HPE14,Microcephaly,entry.clinicalSynopsis.headAndNeckHead,619895,,
267,HPE14,Macrocephaly,entry.clinicalSynopsis.headAndNeckHead,619895,,
268,HPE14,Proboscis,entry.clinicalSynopsis.headAndNeckNose,619895,,(in one patient)
269,HPE14,Low-set ears,entry.clinicalSynopsis.headAndNeckEars,619895,,
270,BBS13,Polydactyly,entry.clinicalSynopsis.skeletalHands,615990,,
271,BBS13,Retinitis pigmentosa,entry.clinicalSynopsis.headAndNeckEyes,615990,,
272,BBS13,Delayed development,entry.clinicalSynopsis.neurologicCentralNervousSystem,615990,,
273,BBS13,Mental retardation,entry.clinicalSynopsis.neurologicCentralNervousSystem,615990,,
274,BBS13,Obesity,entry.clinicalSynopsis.growthWeight,615990,,
275,BBS13,Polydactyly,entry.clinicalSynopsis.skeletalFeet,615990,,
276,ARVD11,Autosomal dominant,entry.clinicalSynopsis.inheritance,610476,,
277,ARVD11,Autosomal recessive,entry.clinicalSynopsis.inheritance,610476,,
278,ARVD11,Ventricular arrhythmia,entry.clinicalSynopsis.cardiovascularHeart,610476,,
279,ARVD11,Premature sudden cardiac death,entry.clinicalSynopsis.cardiovascularHeart,610476,,
280,ARVD11,Left ventricular involvement,entry.clinicalSynopsis.cardiovascularHeart,610476,,
281,ARVD11,Dyspnea,entry.clinicalSynopsis.cardiovascularHeart,610476,,
282,ARVD11,Syncope,entry.clinicalSynopsis.cardiovascularHeart,610476,,
283,ARVD11,Palpitations,entry.clinicalSynopsis.cardiovascularHeart,610476,,
284,ARVD11,Fibrofatty replacement of right ventricular myocardium,entry.clinicalSynopsis.cardiovascularHeart,610476,,
285,ARVD11,"Palmoplantar keratoderma, mild",entry.clinicalSynopsis.skinNailsHairSkin,610476,,(in homozygous patients)
286,ARVD11,Woolly hair,entry.clinicalSynopsis.skinNailsHairHair,610476,,(in some homozygous patients)
287,CTRCT11,Autosomal dominant,entry.clinicalSynopsis.inheritance,610623,,
288,CTRCT11,Autosomal recessive,entry.clinicalSynopsis.inheritance,610623,,(in 2 patients)
289,CTRCT11,"Cataract, posterior polar, congenital progressive",entry.clinicalSynopsis.headAndNeckEyes,610623,,
